exp_id,Transfer,Type,ID,Well,Abundance
trio-random_isolates-1,0,consumer,39,W0,0.3333333333333333
trio-random_isolates-1,0,consumer,1023,W0,0.3333333333333333
trio-random_isolates-1,0,consumer,1098,W0,0.3333333333333333
trio-random_isolates-1,0,consumer,1044,W1,0.3333333333333333
trio-random_isolates-1,0,consumer,1085,W1,0.3333333333333333
trio-random_isolates-1,0,consumer,1503,W1,0.3333333333333333
trio-random_isolates-1,0,consumer,151,W2,0.3333333333333333
trio-random_isolates-1,0,consumer,1766,W2,0.3333333333333333
trio-random_isolates-1,0,consumer,2020,W2,0.3333333333333333
trio-random_isolates-1,0,consumer,1221,W3,0.3333333333333333
trio-random_isolates-1,0,consumer,1960,W3,0.3333333333333333
trio-random_isolates-1,0,consumer,2095,W3,0.3333333333333333
trio-random_isolates-1,0,consumer,970,W4,0.3333333333333333
trio-random_isolates-1,0,consumer,1566,W4,0.3333333333333333
trio-random_isolates-1,0,consumer,1592,W4,0.3333333333333333
trio-random_isolates-1,0,consumer,1085,W5,0.3333333333333333
trio-random_isolates-1,0,consumer,1580,W5,0.3333333333333333
trio-random_isolates-1,0,consumer,2037,W5,0.3333333333333333
trio-random_isolates-1,0,consumer,151,W6,0.3333333333333333
trio-random_isolates-1,0,consumer,1256,W6,0.3333333333333333
trio-random_isolates-1,0,consumer,1910,W6,0.3333333333333333
trio-random_isolates-1,0,consumer,610,W7,0.3333333333333333
trio-random_isolates-1,0,consumer,1590,W7,0.3333333333333333
trio-random_isolates-1,0,consumer,1886,W7,0.3333333333333333
trio-random_isolates-1,0,consumer,91,W8,0.3333333333333333
trio-random_isolates-1,0,consumer,185,W8,0.3333333333333333
trio-random_isolates-1,0,consumer,1078,W8,0.3333333333333333
trio-random_isolates-1,0,consumer,275,W9,0.3333333333333333
trio-random_isolates-1,0,consumer,1328,W9,0.3333333333333333
trio-random_isolates-1,0,consumer,1395,W9,0.3333333333333333
trio-random_isolates-1,0,consumer,787,W10,0.3333333333333333
