CommunitySize,ProbPairCoexistence,Seed,Motif,Count
3,0.5,43,5,0
3,0.5,43,6,1
3,0.5,43,7,0
3,0.5,44,1,0
3,0.5,44,2,0
3,0.5,44,3,0
3,0.5,44,4,1
3,0.5,44,5,0
3,0.5,44,6,0
3,0.5,44,7,0
3,0.5,45,1,0
3,0.5,45,2,0
3,0.5,45,3,0
3,0.5,45,4,0
3,0.5,45,5,0
3,0.5,45,6,1
3,0.5,45,7,0
3,0.5,46,1,0
3,0.5,46,2,0
3,0.5,46,3,0
3,0.5,46,4,0
3,0.5,46,5,0
3,0.5,46,6,1
3,0.5,46,7,0
3,0.5,47,1,0
3,0.5,47,2,0
3,0.5,47,3,0
3,0.5,47,4,1
3,0.5,47,5,0
3,0.5,47,6,0
3,0.5,47,7,0
3,0.5,48,1,0
3,0.5,48,2,0
3,0.5,48,3,0
3,0.5,48,4,0
3,0.5,48,5,0
3,0.5,48,6,1
3,0.5,48,7,0
3,0.5,49,1,0
3,0.5,49,2,0
3,0.5,49,3,0
3,0.5,49,4,0
3,0.5,49,5,0
3,0.5,49,6,0
3,0.5,49,7,1
3,0.5,50,1,0
3,0.5,50,2,0
3,0.5,50,3,0
3,0.5,50,4,0
3,0.5,50,5,0
3,0.5,50,6,1
3,0.5,50,7,0
3,0.5,51,1,0
3,0.5,51,2,0
3,0.5,51,3,0
3,0.5,51,4,0
3,0.5,51,5,0
3,0.5,51,6,1
3,0.5,51,7,0
3,0.5,52,1,0
3,0.5,52,2,0
3,0.5,52,3,0
3,0.5,52,4,0
3,0.5,52,5,0
3,0.5,52,6,1
3,0.5,52,7,0
3,0.5,53,1,0
3,0.5,53,2,0
3,0.5,53,3,0
3,0.5,53,4,0
3,0.5,53,5,0
3,0.5,53,6,1
3,0.5,53,7,0
3,0.5,54,1,0
3,0.5,54,2,1
3,0.5,54,3,0
3,0.5,54,4,0
3,0.5,54,5,0
3,0.5,54,6,0
3,0.5,54,7,0
3,0.5,55,1,0
3,0.5,55,2,0
3,0.5,55,3,0
3,0.5,55,4,0
3,0.5,55,5,0
3,0.5,55,6,1
3,0.5,55,7,0
3,0.5,56,1,0
3,0.5,56,2,0
3,0.5,56,3,0
3,0.5,56,4,0
3,0.5,56,5,0
3,0.5,56,6,1
3,0.5,56,7,0
3,0.5,57,1,0
3,0.5,57,2,0
3,0.5,57,3,0
3,0.5,57,4,0
3,0.5,57,5,0
3,0.5,57,6,1
3,0.5,57,7,0
3,0.5,58,1,0
3,0.5,58,2,0
3,0.5,58,3,0
3,0.5,58,4,0
3,0.5,58,5,0
3,0.5,58,6,1
3,0.5,58,7,0
3,0.5,59,1,0
3,0.5,59,2,0
3,0.5,59,3,0
3,0.5,59,4,1
3,0.5,59,5,0
3,0.5,59,6,0
3,0.5,59,7,0
3,0.5,60,1,0
3,0.5,60,2,0
3,0.5,60,3,0
3,0.5,60,4,0
3,0.5,60,5,1
3,0.5,60,6,0
3,0.5,60,7,0
3,0.5,61,1,0
3,0.5,61,2,0
3,0.5,61,3,0
3,0.5,61,4,0
3,0.5,61,5,0
3,0.5,61,6,1
3,0.5,61,7,0
3,0.5,62,1,0
3,0.5,62,2,0
3,0.5,62,3,0
3,0.5,62,4,0
3,0.5,62,5,1
3,0.5,62,6,0
3,0.5,62,7,0
3,0.5,63,1,0
3,0.5,63,2,0
3,0.5,63,3,0
3,0.5,63,4,0
3,0.5,63,5,0
3,0.5,63,6,1
3,0.5,63,7,0
3,0.5,64,1,0
3,0.5,64,2,0
3,0.5,64,3,0
3,0.5,64,4,0
3,0.5,64,5,0
3,0.5,64,6,1
3,0.5,64,7,0
3,0.5,65,1,0
3,0.5,65,2,0
3,0.5,65,3,0
3,0.5,65,4,0
3,0.5,65,5,0
3,0.5,65,6,1
3,0.5,65,7,0
3,0.5,66,1,0
3,0.5,66,2,1
3,0.5,66,3,0
3,0.5,66,4,0
3,0.5,66,5,0
3,0.5,66,6,0
3,0.5,66,7,0
3,0.5,67,1,0
3,0.5,67,2,0
3,0.5,67,3,0
3,0.5,67,4,0
3,0.5,67,5,0
3,0.5,67,6,1
3,0.5,67,7,0
3,0.5,68,1,0
3,0.5,68,2,0
3,0.5,68,3,0
3,0.5,68,4,1
3,0.5,68,5,0
3,0.5,68,6,0
3,0.5,68,7,0
3,0.5,69,1,1
3,0.5,69,2,0
3,0.5,69,3,0
3,0.5,69,4,0
3,0.5,69,5,0
3,0.5,69,6,0
3,0.5,69,7,0
3,0.5,70,1,0
3,0.5,70,2,0
3,0.5,70,3,0
3,0.5,70,4,1
3,0.5,70,5,0
3,0.5,70,6,0
3,0.5,70,7,0
3,0.5,71,1,0
3,0.5,71,2,0
3,0.5,71,3,0
3,0.5,71,4,0
3,0.5,71,5,0
3,0.5,71,6,1
3,0.5,71,7,0
3,0.5,72,1,0
3,0.5,72,2,1
3,0.5,72,3,0
3,0.5,72,4,0
3,0.5,72,5,0
3,0.5,72,6,0
3,0.5,72,7,0
3,0.5,73,1,0
3,0.5,73,2,0
3,0.5,73,3,0
3,0.5,73,4,0
3,0.5,73,5,0
3,0.5,73,6,1
3,0.5,73,7,0
3,0.5,74,1,0
3,0.5,74,2,0
3,0.5,74,3,0
3,0.5,74,4,0
3,0.5,74,5,0
3,0.5,74,6,1
3,0.5,74,7,0
3,0.5,75,1,0
3,0.5,75,2,0
3,0.5,75,3,0
3,0.5,75,4,0
3,0.5,75,5,0
3,0.5,75,6,1
3,0.5,75,7,0
3,0.5,76,1,0
3,0.5,76,2,0
3,0.5,76,3,0
3,0.5,76,4,0
3,0.5,76,5,1
3,0.5,76,6,0
3,0.5,76,7,0
3,0.5,77,1,0
3,0.5,77,2,0
3,0.5,77,3,0
3,0.5,77,4,1
3,0.5,77,5,0
3,0.5,77,6,0
3,0.5,77,7,0
3,0.5,78,1,0
3,0.5,78,2,1
3,0.5,78,3,0
3,0.5,78,4,0
3,0.5,78,5,0
3,0.5,78,6,0
3,0.5,78,7,0
3,0.5,79,1,0
3,0.5,79,2,0
3,0.5,79,3,0
3,0.5,79,4,0
3,0.5,79,5,1
3,0.5,79,6,0
3,0.5,79,7,0
3,0.5,80,1,0
3,0.5,80,2,0
3,0.5,80,3,0
3,0.5,80,4,1
3,0.5,80,5,0
3,0.5,80,6,0
3,0.5,80,7,0
3,0.5,81,1,0
3,0.5,81,2,0
3,0.5,81,3,0
3,0.5,81,4,1
3,0.5,81,5,0
3,0.5,81,6,0
3,0.5,81,7,0
3,0.5,82,1,0
3,0.5,82,2,0
3,0.5,82,3,0
3,0.5,82,4,0
3,0.5,82,5,0
3,0.5,82,6,1
3,0.5,82,7,0
3,0.5,83,1,0
3,0.5,83,2,0
3,0.5,83,3,0
3,0.5,83,4,0
3,0.5,83,5,0
3,0.5,83,6,1
3,0.5,83,7,0
3,0.5,84,1,0
3,0.5,84,2,0
3,0.5,84,3,0
3,0.5,84,4,1
3,0.5,84,5,0
3,0.5,84,6,0
3,0.5,84,7,0
3,0.5,85,1,0
3,0.5,85,2,0
3,0.5,85,3,0
3,0.5,85,4,0
3,0.5,85,5,0
3,0.5,85,6,0
3,0.5,85,7,1
3,0.5,86,1,0
3,0.5,86,2,0
3,0.5,86,3,0
3,0.5,86,4,1
3,0.5,86,5,0
3,0.5,86,6,0
3,0.5,86,7,0
3,0.5,87,1,0
3,0.5,87,2,0
3,0.5,87,3,0
3,0.5,87,4,0
3,0.5,87,5,0
3,0.5,87,6,0
3,0.5,87,7,1
3,0.5,88,1,0
3,0.5,88,2,0
3,0.5,88,3,0
3,0.5,88,4,0
3,0.5,88,5,0
3,0.5,88,6,1
3,0.5,88,7,0
3,0.5,89,1,0
3,0.5,89,2,0
3,0.5,89,3,0
3,0.5,89,4,0
3,0.5,89,5,1
3,0.5,89,6,0
3,0.5,89,7,0
3,0.5,90,1,0
3,0.5,90,2,0
3,0.5,90,3,0
3,0.5,90,4,1
3,0.5,90,5,0
3,0.5,90,6,0
3,0.5,90,7,0
3,0.5,91,1,0
3,0.5,91,2,0
3,0.5,91,3,0
3,0.5,91,4,1
3,0.5,91,5,0
3,0.5,91,6,0
3,0.5,91,7,0
3,0.5,92,1,0
3,0.5,92,2,0
3,0.5,92,3,0
3,0.5,92,4,0
3,0.5,92,5,0
3,0.5,92,6,1
3,0.5,92,7,0
3,0.5,93,1,0
3,0.5,93,2,0
3,0.5,93,3,0
3,0.5,93,4,0
3,0.5,93,5,0
3,0.5,93,6,0
3,0.5,93,7,1
3,0.5,94,1,0
3,0.5,94,2,1
3,0.5,94,3,0
3,0.5,94,4,0
3,0.5,94,5,0
3,0.5,94,6,0
3,0.5,94,7,0
3,0.5,95,1,0
3,0.5,95,2,0
3,0.5,95,3,0
3,0.5,95,4,0
3,0.5,95,5,0
3,0.5,95,6,1
3,0.5,95,7,0
3,0.5,96,1,0
3,0.5,96,2,1
3,0.5,96,3,0
3,0.5,96,4,0
3,0.5,96,5,0
3,0.5,96,6,0
3,0.5,96,7,0
3,0.5,97,1,0
3,0.5,97,2,0
3,0.5,97,3,0
3,0.5,97,4,1
3,0.5,97,5,0
3,0.5,97,6,0
3,0.5,97,7,0
3,0.5,98,1,0
3,0.5,98,2,0
3,0.5,98,3,0
3,0.5,98,4,0
3,0.5,98,5,0
3,0.5,98,6,0
3,0.5,98,7,1
3,0.5,99,1,0
3,0.5,99,2,0
3,0.5,99,3,0
3,0.5,99,4,1
3,0.5,99,5,0
3,0.5,99,6,0
3,0.5,99,7,0
3,0.5,100,1,0
3,0.5,100,2,0
3,0.5,100,3,0
3,0.5,100,4,0
3,0.5,100,5,0
3,0.5,100,6,1
3,0.5,100,7,0
3,0.6,1,1,0
3,0.6,1,2,0
3,0.6,1,3,0
3,0.6,1,4,0
3,0.6,1,5,0
3,0.6,1,6,0
3,0.6,1,7,1
3,0.6,2,1,0
3,0.6,2,2,0
3,0.6,2,3,0
3,0.6,2,4,0
3,0.6,2,5,0
3,0.6,2,6,1
3,0.6,2,7,0
3,0.6,3,1,0
3,0.6,3,2,0
3,0.6,3,3,0
3,0.6,3,4,0
3,0.6,3,5,0
3,0.6,3,6,1
3,0.6,3,7,0
3,0.6,4,1,0
3,0.6,4,2,0
3,0.6,4,3,0
3,0.6,4,4,0
3,0.6,4,5,0
3,0.6,4,6,0
3,0.6,4,7,1
3,0.6,5,1,0
3,0.6,5,2,0
3,0.6,5,3,0
3,0.6,5,4,1
3,0.6,5,5,0
3,0.6,5,6,0
3,0.6,5,7,0
3,0.6,6,1,0
3,0.6,6,2,0
3,0.6,6,3,0
3,0.6,6,4,1
3,0.6,6,5,0
3,0.6,6,6,0
3,0.6,6,7,0
3,0.6,7,1,0
3,0.6,7,2,0
3,0.6,7,3,0
3,0.6,7,4,0
3,0.6,7,5,0
3,0.6,7,6,1
3,0.6,7,7,0
3,0.6,8,1,0
3,0.6,8,2,0
3,0.6,8,3,0
3,0.6,8,4,0
3,0.6,8,5,0
3,0.6,8,6,1
3,0.6,8,7,0
3,0.6,9,1,0
3,0.6,9,2,0
3,0.6,9,3,0
3,0.6,9,4,0
3,0.6,9,5,0
3,0.6,9,6,0
3,0.6,9,7,1
3,0.6,10,1,0
3,0.6,10,2,0
3,0.6,10,3,0
3,0.6,10,4,0
3,0.6,10,5,0
3,0.6,10,6,0
3,0.6,10,7,1
3,0.6,11,1,0
3,0.6,11,2,0
3,0.6,11,3,0
3,0.6,11,4,0
3,0.6,11,5,0
3,0.6,11,6,0
3,0.6,11,7,1
3,0.6,12,1,0
3,0.6,12,2,0
3,0.6,12,3,0
3,0.6,12,4,0
3,0.6,12,5,1
3,0.6,12,6,0
3,0.6,12,7,0
3,0.6,13,1,0
3,0.6,13,2,0
3,0.6,13,3,0
3,0.6,13,4,0
3,0.6,13,5,0
3,0.6,13,6,1
3,0.6,13,7,0
3,0.6,14,1,0
3,0.6,14,2,0
3,0.6,14,3,0
3,0.6,14,4,1
3,0.6,14,5,0
3,0.6,14,6,0
3,0.6,14,7,0
3,0.6,15,1,0
3,0.6,15,2,0
3,0.6,15,3,1
3,0.6,15,4,0
3,0.6,15,5,0
3,0.6,15,6,0
3,0.6,15,7,0
3,0.6,16,1,0
3,0.6,16,2,0
3,0.6,16,3,0
3,0.6,16,4,0
3,0.6,16,5,0
3,0.6,16,6,1
3,0.6,16,7,0
3,0.6,17,1,0
3,0.6,17,2,0
3,0.6,17,3,0
3,0.6,17,4,0
3,0.6,17,5,0
3,0.6,17,6,1
3,0.6,17,7,0
3,0.6,18,1,1
3,0.6,18,2,0
3,0.6,18,3,0
3,0.6,18,4,0
3,0.6,18,5,0
3,0.6,18,6,0
3,0.6,18,7,0
3,0.6,19,1,0
3,0.6,19,2,0
3,0.6,19,3,0
3,0.6,19,4,0
3,0.6,19,5,0
3,0.6,19,6,1
3,0.6,19,7,0
3,0.6,20,1,0
3,0.6,20,2,0
3,0.6,20,3,0
3,0.6,20,4,1
3,0.6,20,5,0
3,0.6,20,6,0
3,0.6,20,7,0
3,0.6,21,1,0
3,0.6,21,2,0
3,0.6,21,3,0
3,0.6,21,4,1
3,0.6,21,5,0
3,0.6,21,6,0
3,0.6,21,7,0
3,0.6,22,1,0
3,0.6,22,2,0
3,0.6,22,3,0
3,0.6,22,4,0
3,0.6,22,5,0
3,0.6,22,6,1
3,0.6,22,7,0
3,0.6,23,1,0
3,0.6,23,2,0
3,0.6,23,3,0
3,0.6,23,4,0
3,0.6,23,5,0
3,0.6,23,6,0
3,0.6,23,7,1
3,0.6,24,1,0
3,0.6,24,2,0
3,0.6,24,3,0
3,0.6,24,4,0
3,0.6,24,5,0
3,0.6,24,6,1
3,0.6,24,7,0
3,0.6,25,1,0
3,0.6,25,2,0
3,0.6,25,3,0
3,0.6,25,4,0
3,0.6,25,5,0
3,0.6,25,6,1
3,0.6,25,7,0
3,0.6,26,1,0
3,0.6,26,2,0
3,0.6,26,3,0
3,0.6,26,4,0
3,0.6,26,5,0
3,0.6,26,6,1
3,0.6,26,7,0
3,0.6,27,1,0
3,0.6,27,2,0
3,0.6,27,3,0
3,0.6,27,4,1
3,0.6,27,5,0
3,0.6,27,6,0
3,0.6,27,7,0
3,0.6,28,1,0
3,0.6,28,2,0
3,0.6,28,3,0
3,0.6,28,4,0
3,0.6,28,5,0
3,0.6,28,6,0
3,0.6,28,7,1
3,0.6,29,1,0
3,0.6,29,2,0
3,0.6,29,3,0
3,0.6,29,4,0
3,0.6,29,5,0
3,0.6,29,6,0
3,0.6,29,7,1
3,0.6,30,1,0
3,0.6,30,2,0
3,0.6,30,3,0
3,0.6,30,4,0
3,0.6,30,5,0
3,0.6,30,6,0
3,0.6,30,7,1
3,0.6,31,1,0
3,0.6,31,2,0
3,0.6,31,3,0
3,0.6,31,4,0
3,0.6,31,5,0
3,0.6,31,6,1
3,0.6,31,7,0
3,0.6,32,1,0
3,0.6,32,2,0
3,0.6,32,3,0
3,0.6,32,4,0
3,0.6,32,5,0
3,0.6,32,6,1
3,0.6,32,7,0
3,0.6,33,1,0
3,0.6,33,2,0
3,0.6,33,3,0
3,0.6,33,4,0
3,0.6,33,5,0
3,0.6,33,6,0
3,0.6,33,7,1
3,0.6,34,1,0
3,0.6,34,2,0
3,0.6,34,3,0
3,0.6,34,4,0
3,0.6,34,5,1
3,0.6,34,6,0
3,0.6,34,7,0
3,0.6,35,1,0
3,0.6,35,2,0
3,0.6,35,3,0
3,0.6,35,4,0
3,0.6,35,5,0
3,0.6,35,6,1
3,0.6,35,7,0
3,0.6,36,1,0
3,0.6,36,2,1
3,0.6,36,3,0
3,0.6,36,4,0
3,0.6,36,5,0
3,0.6,36,6,0
3,0.6,36,7,0
3,0.6,37,1,0
3,0.6,37,2,0
3,0.6,37,3,0
3,0.6,37,4,0
3,0.6,37,5,0
3,0.6,37,6,1
3,0.6,37,7,0
3,0.6,38,1,0
3,0.6,38,2,0
3,0.6,38,3,0
3,0.6,38,4,0
3,0.6,38,5,0
3,0.6,38,6,0
3,0.6,38,7,1
3,0.6,39,1,0
3,0.6,39,2,0
3,0.6,39,3,0
3,0.6,39,4,0
3,0.6,39,5,0
3,0.6,39,6,0
3,0.6,39,7,1
3,0.6,40,1,1
3,0.6,40,2,0
3,0.6,40,3,0
3,0.6,40,4,0
3,0.6,40,5,0
3,0.6,40,6,0
3,0.6,40,7,0
3,0.6,41,1,0
3,0.6,41,2,0
3,0.6,41,3,0
3,0.6,41,4,0
3,0.6,41,5,0
3,0.6,41,6,1
3,0.6,41,7,0
3,0.6,42,1,0
3,0.6,42,2,0
3,0.6,42,3,1
3,0.6,42,4,0
3,0.6,42,5,0
3,0.6,42,6,0
3,0.6,42,7,0
3,0.6,43,1,0
3,0.6,43,2,0
3,0.6,43,3,0
3,0.6,43,4,0
3,0.6,43,5,0
3,0.6,43,6,1
3,0.6,43,7,0
3,0.6,44,1,0
3,0.6,44,2,0
3,0.6,44,3,0
3,0.6,44,4,0
3,0.6,44,5,0
3,0.6,44,6,1
3,0.6,44,7,0
3,0.6,45,1,0
3,0.6,45,2,0
3,0.6,45,3,0
3,0.6,45,4,0
3,0.6,45,5,0
3,0.6,45,6,1
3,0.6,45,7,0
3,0.6,46,1,0
3,0.6,46,2,0
3,0.6,46,3,0
3,0.6,46,4,0
3,0.6,46,5,0
3,0.6,46,6,0
3,0.6,46,7,1
3,0.6,47,1,0
3,0.6,47,2,0
3,0.6,47,3,0
3,0.6,47,4,0
3,0.6,47,5,1
3,0.6,47,6,0
3,0.6,47,7,0
3,0.6,48,1,0
3,0.6,48,2,0
3,0.6,48,3,0
3,0.6,48,4,0
3,0.6,48,5,0
3,0.6,48,6,0
3,0.6,48,7,1
3,0.6,49,1,0
3,0.6,49,2,0
3,0.6,49,3,0
3,0.6,49,4,0
3,0.6,49,5,0
3,0.6,49,6,0
3,0.6,49,7,1
3,0.6,50,1,0
3,0.6,50,2,0
3,0.6,50,3,0
3,0.6,50,4,0
3,0.6,50,5,0
3,0.6,50,6,1
3,0.6,50,7,0
3,0.6,51,1,0
3,0.6,51,2,0
3,0.6,51,3,0
3,0.6,51,4,0
3,0.6,51,5,0
3,0.6,51,6,1
3,0.6,51,7,0
3,0.6,52,1,0
3,0.6,52,2,0
3,0.6,52,3,0
3,0.6,52,4,0
3,0.6,52,5,0
3,0.6,52,6,1
3,0.6,52,7,0
3,0.6,53,1,0
3,0.6,53,2,0
3,0.6,53,3,0
3,0.6,53,4,0
3,0.6,53,5,0
3,0.6,53,6,0
3,0.6,53,7,1
3,0.6,54,1,0
3,0.6,54,2,1
3,0.6,54,3,0
3,0.6,54,4,0
3,0.6,54,5,0
3,0.6,54,6,0
3,0.6,54,7,0
3,0.6,55,1,0
3,0.6,55,2,0
3,0.6,55,3,0
3,0.6,55,4,0
3,0.6,55,5,0
3,0.6,55,6,0
3,0.6,55,7,1
3,0.6,56,1,0
3,0.6,56,2,0
3,0.6,56,3,0
3,0.6,56,4,0
3,0.6,56,5,0
3,0.6,56,6,1
3,0.6,56,7,0
3,0.6,57,1,0
3,0.6,57,2,0
3,0.6,57,3,0
3,0.6,57,4,0
3,0.6,57,5,0
3,0.6,57,6,0
3,0.6,57,7,1
3,0.6,58,1,0
3,0.6,58,2,0
3,0.6,58,3,0
3,0.6,58,4,0
3,0.6,58,5,0
3,0.6,58,6,1
3,0.6,58,7,0
3,0.6,59,1,0
3,0.6,59,2,0
3,0.6,59,3,0
3,0.6,59,4,0
3,0.6,59,5,0
3,0.6,59,6,1
3,0.6,59,7,0
3,0.6,60,1,0
3,0.6,60,2,0
3,0.6,60,3,0
3,0.6,60,4,1
3,0.6,60,5,0
3,0.6,60,6,0
3,0.6,60,7,0
3,0.6,61,1,0
3,0.6,61,2,0
3,0.6,61,3,0
3,0.6,61,4,0
3,0.6,61,5,0
3,0.6,61,6,1
3,0.6,61,7,0
3,0.6,62,1,0
3,0.6,62,2,0
3,0.6,62,3,0
3,0.6,62,4,1
3,0.6,62,5,0
3,0.6,62,6,0
3,0.6,62,7,0
3,0.6,63,1,0
3,0.6,63,2,0
3,0.6,63,3,0
3,0.6,63,4,0
3,0.6,63,5,0
3,0.6,63,6,1
3,0.6,63,7,0
3,0.6,64,1,0
3,0.6,64,2,0
3,0.6,64,3,0
3,0.6,64,4,0
3,0.6,64,5,0
3,0.6,64,6,1
3,0.6,64,7,0
3,0.6,65,1,0
3,0.6,65,2,0
3,0.6,65,3,0
3,0.6,65,4,0
3,0.6,65,5,0
3,0.6,65,6,1
3,0.6,65,7,0
3,0.6,66,1,0
3,0.6,66,2,0
3,0.6,66,3,1
3,0.6,66,4,0
3,0.6,66,5,0
3,0.6,66,6,0
3,0.6,66,7,0
3,0.6,67,1,0
3,0.6,67,2,0
3,0.6,67,3,0
3,0.6,67,4,0
3,0.6,67,5,0
3,0.6,67,6,1
3,0.6,67,7,0
3,0.6,68,1,0
3,0.6,68,2,0
3,0.6,68,3,0
3,0.6,68,4,1
3,0.6,68,5,0
3,0.6,68,6,0
3,0.6,68,7,0
3,0.6,69,1,0
3,0.6,69,2,0
3,0.6,69,3,1
3,0.6,69,4,0
3,0.6,69,5,0
3,0.6,69,6,0
3,0.6,69,7,0
3,0.6,70,1,0
3,0.6,70,2,0
3,0.6,70,3,0
3,0.6,70,4,1
3,0.6,70,5,0
3,0.6,70,6,0
3,0.6,70,7,0
3,0.6,71,1,0
3,0.6,71,2,0
3,0.6,71,3,0
3,0.6,71,4,0
3,0.6,71,5,0
3,0.6,71,6,0
3,0.6,71,7,1
3,0.6,72,1,0
3,0.6,72,2,1
3,0.6,72,3,0
3,0.6,72,4,0
3,0.6,72,5,0
3,0.6,72,6,0
3,0.6,72,7,0
3,0.6,73,1,0
3,0.6,73,2,0
3,0.6,73,3,0
3,0.6,73,4,0
3,0.6,73,5,0
3,0.6,73,6,1
3,0.6,73,7,0
3,0.6,74,1,0
3,0.6,74,2,0
3,0.6,74,3,0
3,0.6,74,4,0
3,0.6,74,5,0
3,0.6,74,6,1
3,0.6,74,7,0
3,0.6,75,1,0
3,0.6,75,2,0
3,0.6,75,3,0
3,0.6,75,4,0
3,0.6,75,5,0
3,0.6,75,6,1
3,0.6,75,7,0
3,0.6,76,1,0
3,0.6,76,2,0
3,0.6,76,3,0
3,0.6,76,4,0
3,0.6,76,5,1
3,0.6,76,6,0
3,0.6,76,7,0
3,0.6,77,1,0
3,0.6,77,2,0
3,0.6,77,3,0
3,0.6,77,4,1
3,0.6,77,5,0
3,0.6,77,6,0
3,0.6,77,7,0
3,0.6,78,1,1
3,0.6,78,2,0
3,0.6,78,3,0
3,0.6,78,4,0
3,0.6,78,5,0
3,0.6,78,6,0
3,0.6,78,7,0
3,0.6,79,1,0
3,0.6,79,2,0
3,0.6,79,3,0
3,0.6,79,4,0
3,0.6,79,5,1
3,0.6,79,6,0
3,0.6,79,7,0
3,0.6,80,1,0
3,0.6,80,2,0
3,0.6,80,3,0
3,0.6,80,4,0
3,0.6,80,5,0
3,0.6,80,6,1
3,0.6,80,7,0
3,0.6,81,1,0
3,0.6,81,2,0
3,0.6,81,3,0
3,0.6,81,4,1
3,0.6,81,5,0
3,0.6,81,6,0
3,0.6,81,7,0
3,0.6,82,1,0
3,0.6,82,2,0
3,0.6,82,3,0
3,0.6,82,4,0
3,0.6,82,5,0
3,0.6,82,6,1
3,0.6,82,7,0
3,0.6,83,1,0
3,0.6,83,2,0
3,0.6,83,3,0
3,0.6,83,4,0
3,0.6,83,5,0
3,0.6,83,6,0
3,0.6,83,7,1
3,0.6,84,1,0
3,0.6,84,2,0
3,0.6,84,3,1
3,0.6,84,4,0
3,0.6,84,5,0
3,0.6,84,6,0
3,0.6,84,7,0
3,0.6,85,1,0
3,0.6,85,2,0
3,0.6,85,3,0
3,0.6,85,4,0
3,0.6,85,5,0
3,0.6,85,6,0
3,0.6,85,7,1
3,0.6,86,1,0
3,0.6,86,2,0
3,0.6,86,3,1
3,0.6,86,4,0
3,0.6,86,5,0
3,0.6,86,6,0
3,0.6,86,7,0
3,0.6,87,1,0
3,0.6,87,2,0
3,0.6,87,3,0
3,0.6,87,4,0
3,0.6,87,5,0
3,0.6,87,6,0
3,0.6,87,7,1
3,0.6,88,1,0
3,0.6,88,2,0
3,0.6,88,3,0
3,0.6,88,4,0
3,0.6,88,5,0
3,0.6,88,6,1
3,0.6,88,7,0
3,0.6,89,1,0
3,0.6,89,2,0
3,0.6,89,3,0
3,0.6,89,4,1
3,0.6,89,5,0
3,0.6,89,6,0
3,0.6,89,7,0
3,0.6,90,1,0
3,0.6,90,2,0
3,0.6,90,3,0
3,0.6,90,4,0
3,0.6,90,5,0
3,0.6,90,6,1
3,0.6,90,7,0
3,0.6,91,1,0
3,0.6,91,2,0
3,0.6,91,3,0
3,0.6,91,4,0
3,0.6,91,5,0
3,0.6,91,6,0
3,0.6,91,7,1
3,0.6,92,1,0
3,0.6,92,2,0
3,0.6,92,3,0
3,0.6,92,4,0
3,0.6,92,5,0
3,0.6,92,6,1
3,0.6,92,7,0
3,0.6,93,1,0
3,0.6,93,2,0
3,0.6,93,3,0
3,0.6,93,4,0
3,0.6,93,5,0
3,0.6,93,6,0
3,0.6,93,7,1
3,0.6,94,1,0
3,0.6,94,2,0
3,0.6,94,3,0
3,0.6,94,4,0
3,0.6,94,5,1
3,0.6,94,6,0
3,0.6,94,7,0
3,0.6,95,1,0
3,0.6,95,2,0
3,0.6,95,3,0
3,0.6,95,4,0
3,0.6,95,5,0
3,0.6,95,6,0
3,0.6,95,7,1
3,0.6,96,1,0
3,0.6,96,2,0
3,0.6,96,3,0
3,0.6,96,4,0
3,0.6,96,5,1
3,0.6,96,6,0
3,0.6,96,7,0
3,0.6,97,1,0
3,0.6,97,2,0
3,0.6,97,3,0
3,0.6,97,4,0
3,0.6,97,5,0
3,0.6,97,6,1
3,0.6,97,7,0
3,0.6,98,1,0
3,0.6,98,2,0
3,0.6,98,3,0
3,0.6,98,4,0
3,0.6,98,5,0
3,0.6,98,6,0
3,0.6,98,7,1
3,0.6,99,1,0
3,0.6,99,2,0
3,0.6,99,3,0
3,0.6,99,4,0
3,0.6,99,5,0
3,0.6,99,6,1
3,0.6,99,7,0
3,0.6,100,1,0
3,0.6,100,2,0
3,0.6,100,3,0
3,0.6,100,4,0
3,0.6,100,5,0
3,0.6,100,6,0
3,0.6,100,7,1
3,0.7,1,1,0
3,0.7,1,2,0
3,0.7,1,3,0
3,0.7,1,4,0
3,0.7,1,5,0
3,0.7,1,6,0
3,0.7,1,7,1
3,0.7,2,1,0
3,0.7,2,2,0
3,0.7,2,3,0
3,0.7,2,4,0
3,0.7,2,5,0
3,0.7,2,6,1
3,0.7,2,7,0
3,0.7,3,1,0
3,0.7,3,2,0
3,0.7,3,3,0
3,0.7,3,4,0
3,0.7,3,5,0
3,0.7,3,6,1
3,0.7,3,7,0
3,0.7,4,1,0
3,0.7,4,2,0
3,0.7,4,3,0
3,0.7,4,4,0
3,0.7,4,5,0
3,0.7,4,6,0
3,0.7,4,7,1
3,0.7,5,1,0
3,0.7,5,2,0
3,0.7,5,3,0
3,0.7,5,4,0
3,0.7,5,5,0
3,0.7,5,6,1
3,0.7,5,7,0
3,0.7,6,1,0
3,0.7,6,2,0
3,0.7,6,3,0
3,0.7,6,4,0
3,0.7,6,5,0
3,0.7,6,6,1
3,0.7,6,7,0
3,0.7,7,1,0
3,0.7,7,2,0
3,0.7,7,3,0
3,0.7,7,4,0
3,0.7,7,5,0
3,0.7,7,6,1
3,0.7,7,7,0
3,0.7,8,1,0
3,0.7,8,2,0
3,0.7,8,3,0
3,0.7,8,4,0
3,0.7,8,5,0
3,0.7,8,6,1
3,0.7,8,7,0
3,0.7,9,1,0
3,0.7,9,2,0
3,0.7,9,3,0
3,0.7,9,4,0
3,0.7,9,5,0
3,0.7,9,6,0
