output_dir,save_timepoint,init_N0,init_R0,exp_id,seed,sa,ma,S,c_symmetry,muc_fs,sigc_fs,muc_fa,sigc_fa,muc_rs,sigc_rs,muc_ra,sigc_ra,metabolism,ffss,ffsa,ffas,ffaa,frss,frsa,fras,fraa,l1,l2,l1_var,l2_var,n_communities,n_wells,rs
~/Dropbox/lab/invasion-network/simulation/data/raw11/,TRUE,init_pairs.csv,NA,1,1,500,20,50,empirical,0.0212,0.00581,0.00282,0.0027,0.00441,0.00201,0.0146,0.00961,empirical,0,1,0,1,0.49,0.51,0,1,0.5,0,0.1,0.001,20,100,0
